restaurant,section,item,price,description,location,contact,hours,features,combined_text
The-Rameshwaram-Cafe,Dosa,Open Butter Masala Dosa,190,"Mildly Thick Dosa With A Sprinkle Of Pudi, Topped With Masala And Butt","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Open Butter Masala Dosa
Price: 190
Description: Mildly Thick Dosa With A Sprinkle Of Pudi, Topped With Masala And Butt
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Dosa,Pudina Masala Dosa,180,Ghee Roasted Cripsy Dosa With A Smear Of Green Pudina Chutney And Pota,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Dosa
Item: Pudina Masala Dosa
Price: 180
Description: Ghee Roasted Cripsy Dosa With A Smear Of Green Pudina Chutney And Pota
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Poori,Poori Sagu,115,2 Pcs Of Fluffy Pooris Served With Potato Saagu.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Poori
Item: Poori Sagu
Price: 115
Description: 2 Pcs Of Fluffy Pooris Served With Potato Saagu.
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Poha,Avalki Bathe,120,Avalki bathe,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Poha
Item: Avalki Bathe
Price: 120
Description: Avalki bathe
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Coconut Rice (Hand Tossed),160,"Freshly Tossed Rice With Grated Coconuts, Spices And Coconut Milk","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Coconut Rice (Hand Tossed)
Price: 160
Description: Freshly Tossed Rice With Grated Coconuts, Spices And Coconut Milk
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Ghee Pudi Rice (Hand Tossed),175,Freshly Tossed Rice With Our Signature Spice Podi And Ghee,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Ghee Pudi Rice (Hand Tossed)
Price: 175
Description: Freshly Tossed Rice With Our Signature Spice Podi And Ghee
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Gongura Rice (Hand Tossed),160,Freshly Tossed Rice With Andhra Style Gongura Leaf Chutney,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Gongura Rice (Hand Tossed)
Price: 160
Description: Freshly Tossed Rice With Andhra Style Gongura Leaf Chutney
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Lemon Idly,130,Mini Idlis Tossed In Chilli And Lemon Masala,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,['spicy'],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Lemon Idly
Price: 130
Description: Mini Idlis Tossed In Chilli And Lemon Masala
Features: spicy
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Lemon Rice (Hand Tossed),140,Freshly Tossed Rice With Sauteed Onions And Lemon,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Lemon Rice (Hand Tossed)
Price: 140
Description: Freshly Tossed Rice With Sauteed Onions And Lemon
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Tomato Rice (Hand Tossed),160,Freshly Tossed Rice With Tomatoes And Spices,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Tomato Rice (Hand Tossed)
Price: 160
Description: Freshly Tossed Rice With Tomatoes And Spices
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Avakaya Muddu Pappu,215,Avakaya muddu pappu,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Avakaya Muddu Pappu
Price: 215
Description: Avakaya muddu pappu
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Hand Tossed,Lemon Ottu Shavige,140,Lemon Otty Shavige,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Hand Tossed
Item: Lemon Ottu Shavige
Price: 140
Description: Lemon Otty Shavige
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Bajji,Aloo Bonda,85,"4 Pcs Of Bondas With Spiced Potato Stuffing,. Served With 2 Types Of C","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Bajji
Item: Aloo Bonda
Price: 85
Description: 4 Pcs Of Bondas With Spiced Potato Stuffing,. Served With 2 Types Of C
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Bajji,Choice Of Bajji,85,An Assortment Of 4 Pcs Of Bondas. Served With 2 Types Of Chutneys,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Bajji
Item: Choice Of Bajji
Price: 85
Description: An Assortment Of 4 Pcs Of Bondas. Served With 2 Types Of Chutneys
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Bajji,Ghee Paddu,125,6 Pcs Of Spiced Dosa Batter Balls Roasted And Served With 2 Types Of C,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Bajji
Item: Ghee Paddu
Price: 125
Description: 6 Pcs Of Spiced Dosa Batter Balls Roasted And Served With 2 Types Of C
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Bajji,Vegetable Bonda,85,"4 Pcs Of Bondas With Mix Veg Stuffing,. Served With 2 Types Of Chutney","Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,['vegetarian'],"Restaurant: The-Rameshwaram-Cafe
Section: Bajji
Item: Vegetable Bonda
Price: 85
Description: 4 Pcs Of Bondas With Mix Veg Stuffing,. Served With 2 Types Of Chutney
Features: vegetarian
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Anna Lakshmi[O] Meals,275,South Indian Meal For One,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Anna Lakshmi[O] Meals
Price: 275
Description: South Indian Meal For One
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Bisibelebhath And Raita,125,Mildly Spiced Rice Preparation With The Goodness Of Dal. Served With C,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,['vegetarian'],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Bisibelebhath And Raita
Price: 125
Description: Mildly Spiced Rice Preparation With The Goodness Of Dal. Served With C
Features: vegetarian
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Curd Rice,95,Curd Rice Served With Pickle. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Curd Rice
Price: 95
Description: Curd Rice Served With Pickle. Serves 1
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Puliyogare Rice,110,Iyengar Style Tangy Tamarind Rice. Served With Chutney. Serves 1,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Puliyogare Rice
Price: 110
Description: Iyengar Style Tangy Tamarind Rice. Served With Chutney. Serves 1
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Tomato Bath,150,Tangy And Spice Rice Made With Tomato And Spices. Served With Chutney.,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Tomato Bath
Price: 150
Description: Tangy And Spice Rice Made With Tomato And Spices. Served With Chutney.
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Vegetable Pulao,175,Rice Cooked With Mild Spices And Vegetables. Served With Raita. Serves,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,['vegetarian'],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Vegetable Pulao
Price: 175
Description: Rice Cooked With Mild Spices And Vegetables. Served With Raita. Serves
Features: vegetarian
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Ven Pongal,125,A Healthy Mildly Spiced South Indian Khichdi,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Ven Pongal
Price: 125
Description: A Healthy Mildly Spiced South Indian Khichdi
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
The-Rameshwaram-Cafe,Rice,Anna Lakshmi,125,South Indian Meal For One,"Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore",918151999191,MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00,[],"Restaurant: The-Rameshwaram-Cafe
Section: Rice
Item: Anna Lakshmi
Price: 125
Description: South Indian Meal For One
Features: 
Location: Ground Floor, No 2984, 12th Main Rd, Indiranagar, HAL 2nd Stage, Bangalore
Contact: 918151999191
Hours: MONDAY: 06:30:00 to 01:00:00; TUESDAY: 06:30:00 to 01:00:00; WEDNESDAY: 06:30:00 to 01:00:00; THURSDAY: 06:30:00 to 01:00:00; FRIDAY: 06:30:00 to 01:00:00; SATURDAY: 06:30:00 to 01:00:00; SUNDAY: 06:30:00 to 01:00:00"
